id,flag,01,02,03
qM0vG4zj30,2,39.3822,NA,NA
YMSqD2V63g,4,30.2132,49.8275,27.0755
kWNAbxPHqj,2,-30.6713,NA,NA
atiFauaW9L,4,6.901,6.0024,14.2067
VUYB8MCzH2,4,21.5363,19.1871,0.2407
gsZE2k08BT,4,-29.6867,-26.7863,-29.2983
NwWFRJRewz,2,22.0981,NA,NA
fkjfe0Mi99,4,33.877,33.2408,42.1308
b1kHgLebGf,4,30.2132,49.8275,27.0755
JH0SmYO7dF,4,-29.6867,-26.7863,-29.2983
RRw7f21u8h,4,33.877,33.2408,42.1308
UgKNegormi,4,6.6664,35.2506,4.1819
PeGMlFsf9T,4,-36.8738,-39.185,-0.0818
IccD8nuRu5,2,-30.6713,NA,NA
XNlGaS0bE4,4,6.6664,35.2506,4.1819
OTH1uaTepT,4,6.6664,35.2506,4.1819
KqsFnI0GKj,4,6.901,6.0024,14.2067
eG8pJzUCVL,4,-36.8738,-39.185,-0.0818
CykdPNLNxk,2,-30.6713,NA,NA
eJNG0E0zvZ,4,6.901,6.0024,14.2067
qFHk8pnsJA,4,30.2132,49.8275,27.0755
hHvXOvtGIi,4,-29.6867,-26.7863,-29.2983
38op7YdbGN,4,6.901,6.0024,14.2067
ne1fA3c6Tj,2,-30.6713,NA,NA
sjFRMvoZIk,4,6.6664,35.2506,4.1819
gGk0mbTq42,2,22.0981,NA,NA
hDkuxf0JME,4,11.4208,11.6978,-1.6536
BcjQvdUaMJ,4,6.901,6.0024,14.2067
LWshLpv0rK,4,33.877,33.2408,42.1308
o9suK3kijK,4,6.6664,35.2506,4.1819
Dgak7zijys,4,6.901,6.0024,14.2067
C3TeBvfxdK,2,22.0981,NA,NA
ml5ADbgJtT,4,21.5363,19.1871,0.2407
Tp5qjQmSu5,4,21.5363,19.1871,0.2407
CE5ICUiNfu,2,-30.6713,NA,NA
j9sPP9IPwl,4,11.4208,11.6978,-1.6536
JHiMFohaGW,4,-29.6867,-26.7863,-29.2983
J1s57vp1uW,4,11.4208,11.6978,-1.6536
KFsw6lpOeP,4,-29.6867,-26.7863,-29.2983
VO0wY3jB9f,2,22.0981,NA,NA
I2qaiP3WJK,2,39.3822,NA,NA
9WWfPEsJKu,4,6.6664,35.2506,4.1819
zKqVKxLZs1,4,33.877,33.2408,42.1308
jbb4L70bGM,2,39.3822,NA,NA
sFZ6uoyDfY,4,6.6664,35.2506,4.1819
QIEaD7vp60,4,-29.6867,-26.7863,-29.2983
F2xSHCzlgc,4,6.6664,35.2506,4.1819
m18FwTU9cY,4,6.901,6.0024,14.2067
9aPVnrVn7H,2,-30.6713,NA,NA
7nNX1NZfLu,4,30.2132,49.8275,27.0755
UO99ptcLLP,4,6.6664,35.2506,4.1819
7fjdTLKmy2,4,33.877,33.2408,42.1308
w46GHiX0tA,4,33.877,33.2408,42.1308
WEvT4BaEav,4,-29.6867,-26.7863,-29.2983
8en7SfKCR7,4,11.4208,11.6978,-1.6536
fp4mzUYIqG,4,-29.6867,-26.7863,-29.2983
HAN74I3wBF,4,-29.6867,-26.7863,-29.2983
yBqwqEugah,4,-29.6867,-26.7863,-29.2983
kzh7H8eLzd,4,6.901,6.0024,14.2067
TQyo9I8ubt,4,30.2132,49.8275,27.0755
hqJtMDyULh,2,22.0981,NA,NA
AShxJuEkp4,4,6.901,6.0024,14.2067
enp9bDuGAP,4,11.4208,11.6978,-1.6536
6BbVT8KYFE,2,22.0981,NA,NA
zarxfOhH58,2,22.0981,NA,NA
sXIhbuWKrX,4,33.877,33.2408,42.1308
dODuUs8uxm,4,33.877,33.2408,42.1308
lU2WXHGjv5,4,6.901,6.0024,14.2067
U8sEhcWUp1,4,-29.6867,-26.7863,-29.2983
xZiLQnWQZX,4,6.901,6.0024,14.2067
esQF0iFEM0,4,21.5363,19.1871,0.2407
ETzHklLjuP,4,-36.8738,-39.185,-0.0818
xPp2dTEOJE,4,-36.8738,-39.185,-0.0818
KFc1Ndpxal,4,11.4208,11.6978,-1.6536
yYz9tMCabL,2,-30.6713,NA,NA
B51aGCa9fY,4,-29.6867,-26.7863,-29.2983
1fNzhh8QKU,4,30.2132,49.8275,27.0755
JfJFJoBMME,2,22.0981,NA,NA
Cub8imcYhA,4,6.6664,35.2506,4.1819
Beu3klzXFT,4,-29.6867,-26.7863,-29.2983
zv9Afihu52,4,6.901,6.0024,14.2067
gJTVuq6vZg,4,6.901,6.0024,14.2067
BXUGO5BjEH,4,6.901,6.0024,14.2067
WmLNslKzPW,4,11.4208,11.6978,-1.6536
pbe4S5XiHL,4,11.4208,11.6978,-1.6536
J65ALiinxW,4,6.901,6.0024,14.2067
JoqL5TK7mb,4,21.5363,19.1871,0.2407
EV4FvMbasv,2,22.0981,NA,NA
mvLRRPc68x,2,22.0981,NA,NA
fekSdAlyqi,4,6.901,6.0024,14.2067
ZaTeq5rRam,4,-29.6867,-26.7863,-29.2983
QGlMwdrKBY,4,-29.6867,-26.7863,-29.2983
v45BViyv2E,4,30.2132,49.8275,27.0755
h1ODDACyir,4,6.901,6.0024,14.2067
MpRNsOZoUs,4,6.6664,35.2506,4.1819
7JnexsNrCJ,4,21.5363,19.1871,0.2407
pR51WTrfPg,4,21.5363,19.1871,0.2407
RySwYlLOSr,4,33.877,33.2408,42.1308
skVmTcKHe8,2,39.3822,NA,NA
cN1hqiEwVU,2,22.0981,NA,NA
ZOTAtP5bbt,2,22.0981,NA,NA
WAuD8FYJhx,4,33.877,33.2408,42.1308
Baf0acpUdm,4,6.901,6.0024,14.2067
ZMbd4gGyS6,4,6.6664,35.2506,4.1819
7MkgZgEEze,2,22.0981,NA,NA
hBbwVKYuR7,4,6.901,6.0024,14.2067
0Ps2xj7Ec8,2,39.3822,NA,NA
VUSvRUmhtN,4,-29.6867,-26.7863,-29.2983
pZ5RNUFJN1,2,22.0981,NA,NA
RTsFonGm0G,4,6.901,6.0024,14.2067
YmDtKde1qQ,4,21.5363,19.1871,0.2407
qp92e6rpOF,2,39.3822,NA,NA
6bFRMv0pGe,4,6.6664,35.2506,4.1819
j1TmC4NyB1,4,6.901,6.0024,14.2067
ac35sC62LS,2,-30.6713,NA,NA
BnzfRqS4pP,2,39.3822,NA,NA
HPI9lYcaXg,4,-29.6867,-26.7863,-29.2983
mRidPdHU6p,4,-29.6867,-26.7863,-29.2983
vEs2zX0sXN,4,6.6664,35.2506,4.1819
vbz0gAQoGv,4,-29.6867,-26.7863,-29.2983
YmskmNl2kN,4,21.5363,19.1871,0.2407
D1N1O4Vj9Y,4,11.4208,11.6978,-1.6536
6BrSdDtlyR,4,-29.6867,-26.7863,-29.2983
upfaG1gS3m,4,-36.8738,-39.185,-0.0818
jM8B8WIOEP,4,-29.6867,-26.7863,-29.2983
gJ7fvo160G,4,21.5363,19.1871,0.2407
Lg936ZVoJw,4,6.6664,35.2506,4.1819
d9RKS5pinB,4,6.6664,35.2506,4.1819
spAJIknc0t,2,39.3822,NA,NA
eDidWEQ44z,4,6.6664,35.2506,4.1819
hTKaeXfWKS,4,-36.8738,-39.185,-0.0818
JD13vZYtpW,4,11.4208,11.6978,-1.6536
jEndEv305e,4,33.877,33.2408,42.1308
G0xJsg7snr,4,6.901,6.0024,14.2067
YsrIr351FC,4,33.877,33.2408,42.1308
5yCHZWOnF8,4,30.2132,49.8275,27.0755
rdxeNkPXBc,4,30.2132,49.8275,27.0755
xv3xLft0bc,4,33.877,33.2408,42.1308
A7A2e6OHXN,4,30.2132,49.8275,27.0755
KslPPAvlo6,2,-30.6713,NA,NA
zMZEU5zANa,2,-30.6713,NA,NA
zevw9CqLul,4,6.901,6.0024,14.2067
n3G3sA8b86,2,-30.6713,NA,NA
WqfNVNHe9I,2,39.3822,NA,NA
5YVvZQUwWJ,4,30.2132,49.8275,27.0755
TkRvMKvsg2,4,33.877,33.2408,42.1308
NmSVaMSYy9,4,30.2132,49.8275,27.0755
TPJTywB4k8,4,30.2132,49.8275,27.0755
D78jgrCxLa,2,39.3822,NA,NA
DdRhp3hFns,4,-29.6867,-26.7863,-29.2983
0FpzMmqRvU,4,33.877,33.2408,42.1308
p9v6bSs7YU,4,-36.8738,-39.185,-0.0818
51ZcAsdF1p,4,11.4208,11.6978,-1.6536
CmxqwW13bo,4,30.2132,49.8275,27.0755
V8BCtsSS4z,4,11.4208,11.6978,-1.6536
eO2tyhbA1L,2,-30.6713,NA,NA
PEibyLhJ1t,2,39.3822,NA,NA
nFihM5ARfC,4,30.2132,49.8275,27.0755
OaS1cFOgEZ,4,-36.8738,-39.185,-0.0818
uUTTg3qO57,4,11.4208,11.6978,-1.6536
qeWHotplO7,4,21.5363,19.1871,0.2407
IhR7LiqRkZ,4,11.4208,11.6978,-1.6536
lTgxFlL2Ef,2,-30.6713,NA,NA
Yl71D5Rxj9,4,21.5363,19.1871,0.2407
OIj3hDfwUB,2,22.0981,NA,NA
6csir0ZwCU,4,-29.6867,-26.7863,-29.2983
WiNZQs2BtN,2,-30.6713,NA,NA
VOccIu93bO,4,33.877,33.2408,42.1308
GLpEQmJ3B3,4,11.4208,11.6978,-1.6536
7HHCoaHBvo,4,6.901,6.0024,14.2067
3iyNaU5Kb9,4,33.877,33.2408,42.1308
0VTqkjhhuJ,2,22.0981,NA,NA
xKeDQhm73G,4,6.6664,35.2506,4.1819
tP5gAzLjvi,2,22.0981,NA,NA
8n7fH3Sb4w,2,22.0981,NA,NA
KHloB0j3aO,2,39.3822,NA,NA
Ra8ESW6Zwl,2,22.0981,NA,NA
axb7fWA7cF,4,11.4208,11.6978,-1.6536
L9ngiGLJmH,4,30.2132,49.8275,27.0755
wEhZIFCvJN,4,33.877,33.2408,42.1308
4DWjgZ2YD9,4,11.4208,11.6978,-1.6536
2DLJZrHEtM,2,39.3822,NA,NA
pebdG7PbRP,4,33.877,33.2408,42.1308
oRfFJl5Yqq,4,6.6664,35.2506,4.1819
JWcu762IfV,4,-29.6867,-26.7863,-29.2983
6YHJOd0flJ,4,6.901,6.0024,14.2067
DULoHnkXu2,4,-29.6867,-26.7863,-29.2983
tVUME0mPPH,4,6.901,6.0024,14.2067
AWDCuqJ22X,2,39.3822,NA,NA
HNOQf9UcTh,4,30.2132,49.8275,27.0755
AKt0v9S262,4,30.2132,49.8275,27.0755
j4zdt8lyy1,4,33.877,33.2408,42.1308
BEZn5gZC8D,4,6.901,6.0024,14.2067
46DtXziVmJ,4,11.4208,11.6978,-1.6536
Ibe6ZlZYoN,2,22.0981,NA,NA
arzSWNoDuw,2,39.3822,NA,NA
vuKlJpL7mD,2,-30.6713,NA,NA
P8fxXtH3Xo,2,-30.6713,NA,NA
EypBsrayYg,2,-30.6713,NA,NA
uBwLsVBxdo,4,21.5363,19.1871,0.2407
PuLArSVcGE,4,30.2132,49.8275,27.0755
oB7UAefR2L,4,6.6664,35.2506,4.1819
XSCigV8Att,2,39.3822,NA,NA
XupEisPBe1,2,-30.6713,NA,NA
qiDJGjbYdx,2,22.0981,NA,NA
cONjISsAQY,4,21.5363,19.1871,0.2407
mCXVeWrTNJ,4,6.6664,35.2506,4.1819
8KRG9UlX2k,4,21.5363,19.1871,0.2407
6X2AFyQ1tZ,2,-30.6713,NA,NA
DInRCLhSbk,2,39.3822,NA,NA
cQn6MAEdtb,4,21.5363,19.1871,0.2407
X0nlBbQEx7,4,6.6664,35.2506,4.1819
LrQcqIbwp6,4,6.901,6.0024,14.2067
Q1A7XCwl4o,2,-30.6713,NA,NA
B9SI0SAtFw,2,39.3822,NA,NA
96s4NRbASA,4,6.6664,35.2506,4.1819
QO3qLcLjMx,4,11.4208,11.6978,-1.6536
2gudHmrXmQ,4,11.4208,11.6978,-1.6536
4Kz7SuzGi7,2,22.0981,NA,NA
cX9DtFUnPb,4,-36.8738,-39.185,-0.0818
MIkYsQfzmc,2,-30.6713,NA,NA
kPupfMT4Dc,4,6.901,6.0024,14.2067
H1z7mEF60c,2,39.3822,NA,NA
9dR2s8f1N2,4,6.901,6.0024,14.2067
99sfCtveEP,2,-30.6713,NA,NA
CcX2OY9hdN,4,11.4208,11.6978,-1.6536
6t5hPKyUhr,4,6.901,6.0024,14.2067
aTg0Y383Na,4,11.4208,11.6978,-1.6536
TwKnET1EOB,2,-30.6713,NA,NA
uMFyPlmZpw,2,39.3822,NA,NA
GcbdyOqGZM,2,39.3822,NA,NA
UUS0EqGIZY,4,-29.6867,-26.7863,-29.2983
BbJLeBqAkL,4,30.2132,49.8275,27.0755
y2teo4PBri,2,39.3822,NA,NA
gvYlYeWd30,2,-30.6713,NA,NA
D3inqYVqBG,4,33.877,33.2408,42.1308
hgMRyYPBHz,2,22.0981,NA,NA
MOWheepk3i,4,21.5363,19.1871,0.2407
HlxYBUGqr4,4,6.901,6.0024,14.2067
33brloaRyn,4,6.6664,35.2506,4.1819
fFRgeO7M42,2,39.3822,NA,NA
rWrgEMs2KM,4,33.877,33.2408,42.1308
3fXtrrePoK,4,33.877,33.2408,42.1308
yU71LkK39K,4,30.2132,49.8275,27.0755
azFfzDhP1R,2,39.3822,NA,NA
QtFnFD5NCL,4,21.5363,19.1871,0.2407
sAzv8C2hLy,4,33.877,33.2408,42.1308
tD4IdgbjFs,2,39.3822,NA,NA
TSbwMKpCxp,4,-29.6867,-26.7863,-29.2983
sQ0VNHOCav,4,30.2132,49.8275,27.0755
tJsacwGm5b,4,33.877,33.2408,42.1308
3fveGg1YsV,4,-29.6867,-26.7863,-29.2983
MCsFV9Zo6D,4,30.2132,49.8275,27.0755
1SKEfvMeYq,4,6.6664,35.2506,4.1819
fnukHSGyCg,4,-36.8738,-39.185,-0.0818
BitAxnQ9aO,4,6.6664,35.2506,4.1819
n4iAhJVVLN,4,-36.8738,-39.185,-0.0818
fIqMZRwDxs,4,33.877,33.2408,42.1308
4f1Q9MJ2u2,4,-36.8738,-39.185,-0.0818
iqrW6stHmj,4,-36.8738,-39.185,-0.0818
G4jfrXZfRJ,2,39.3822,NA,NA
9zFT6s4J3T,4,6.6664,35.2506,4.1819
pw48B7T6Qu,4,21.5363,19.1871,0.2407
Wr5gkUVqM9,2,22.0981,NA,NA
IEDlm5WfLH,4,6.901,6.0024,14.2067
dGuTJLDSKY,4,11.4208,11.6978,-1.6536
ajMIIwAhxK,2,39.3822,NA,NA
BKK2Cfjwth,2,22.0981,NA,NA
a1qSSIW87I,4,-29.6867,-26.7863,-29.2983
ttBxdMGNz7,4,21.5363,19.1871,0.2407
tR0peVbCl6,4,-29.6867,-26.7863,-29.2983
Zmzy7FdM8X,4,30.2132,49.8275,27.0755
ypyxiEj1Ft,4,6.901,6.0024,14.2067
UYpAnbA50N,2,39.3822,NA,NA
eopN8HOotF,4,6.901,6.0024,14.2067
97AbGe5p7b,4,6.901,6.0024,14.2067
kNlTEm1V3P,4,6.901,6.0024,14.2067
CtzjGlcr3w,4,6.6664,35.2506,4.1819
Ow3fFyKeCj,4,21.5363,19.1871,0.2407
2J7XdfdRry,4,21.5363,19.1871,0.2407
wpYI8Oys45,2,22.0981,NA,NA
rrN1XMVIP1,4,30.2132,49.8275,27.0755
u9JeZJk8OJ,4,11.4208,11.6978,-1.6536
ORczLT9E4x,4,11.4208,11.6978,-1.6536
vNr5eMqFth,2,22.0981,NA,NA
ZvQ7u3t45q,4,30.2132,49.8275,27.0755
Ln9ihn845Q,4,6.901,6.0024,14.2067
HyQ1vSfynr,2,22.0981,NA,NA
XLOMb8ThaR,4,-29.6867,-26.7863,-29.2983
jZXBmpdRpd,2,-30.6713,NA,NA
4gX8CkjuGS,2,22.0981,NA,NA
2XoMBAOAov,4,11.4208,11.6978,-1.6536
jxoUCtLq7U,4,6.6664,35.2506,4.1819
LNaQdO5rP2,2,-30.6713,NA,NA
LeVOXhoKpJ,2,22.0981,NA,NA
VljAF7FOGs,2,39.3822,NA,NA
10NVgWyax8,4,21.5363,19.1871,0.2407
WZAbkjgrL3,4,33.877,33.2408,42.1308
ydfZbgxyzn,4,33.877,33.2408,42.1308
GjFBKihbHr,4,30.2132,49.8275,27.0755
MWtSK5lDgv,4,21.5363,19.1871,0.2407
iGNwWvH8Z2,4,33.877,33.2408,42.1308
tfcdd9PnQq,4,6.6664,35.2506,4.1819
hdW24nc1e0,4,-29.6867,-26.7863,-29.2983
F3vK4t3s0k,4,6.901,6.0024,14.2067
odywLJruBQ,4,-29.6867,-26.7863,-29.2983
P3Vbgf22Ty,2,-30.6713,NA,NA
cBDUSObPRY,2,22.0981,NA,NA
JemkJlj7eG,4,6.6664,35.2506,4.1819
iBE0Qvktsx,2,39.3822,NA,NA
0GuK0dJoDJ,4,-36.8738,-39.185,-0.0818
vuyi5uJntH,2,-30.6713,NA,NA
iVPTMBFmu2,4,6.6664,35.2506,4.1819
MGB70Zsnbz,4,-36.8738,-39.185,-0.0818
erHaUaN3SX,4,30.2132,49.8275,27.0755
fwY5YqgDq7,4,33.877,33.2408,42.1308
fStfiDUYXz,4,33.877,33.2408,42.1308
JzE8fXIN7X,4,21.5363,19.1871,0.2407
14olD2bTcK,4,6.901,6.0024,14.2067
bwZGgoHgDG,4,30.2132,49.8275,27.0755
tC9TwkjiMX,4,6.901,6.0024,14.2067
uumMoQ7c6n,4,33.877,33.2408,42.1308
MuxkK0tCHQ,4,-29.6867,-26.7863,-29.2983
Zo3Rr8bFdb,4,30.2132,49.8275,27.0755
r8gwq3WacN,4,21.5363,19.1871,0.2407
uqvG5XO7XQ,4,6.901,6.0024,14.2067
vDmfFFnuGy,2,22.0981,NA,NA
aXJtx4GN2t,4,30.2132,49.8275,27.0755
pRMGEND9oE,4,11.4208,11.6978,-1.6536
v7D70m9YRS,4,33.877,33.2408,42.1308
1R5YWkEw5n,4,6.901,6.0024,14.2067
KvrcA6k22x,4,6.6664,35.2506,4.1819
S9BxDWTTaW,4,6.6664,35.2506,4.1819
0fI9mvdFq6,4,-29.6867,-26.7863,-29.2983
r6z6wzTcd8,4,6.6664,35.2506,4.1819
hPt7i3eERx,4,33.877,33.2408,42.1308
rXsTk1OQ2b,4,30.2132,49.8275,27.0755
99C24Qsq0c,4,6.6664,35.2506,4.1819
Mu5rH8cy87,2,39.3822,NA,NA
d6VP8U9l5d,4,21.5363,19.1871,0.2407
SUDjcNOnGF,4,6.901,6.0024,14.2067
mW4U7v2ERG,4,30.2132,49.8275,27.0755
QpRkRZvyzW,4,21.5363,19.1871,0.2407
NOAtH00fuo,4,21.5363,19.1871,0.2407
tdKJjBt48U,2,-30.6713,NA,NA
9CPls62ngK,4,11.4208,11.6978,-1.6536
ZQZOD6FIZm,4,33.877,33.2408,42.1308
1EQHP53JNZ,4,21.5363,19.1871,0.2407
UWNbL0ajaj,2,39.3822,NA,NA
EXaCDtweGF,4,6.901,6.0024,14.2067
mvwWGr1vNR,4,30.2132,49.8275,27.0755
P117czPyRa,4,6.901,6.0024,14.2067
m2RLFAnqlM,4,6.6664,35.2506,4.1819
kaoMkeyrxe,2,39.3822,NA,NA
W8dwf1RLot,2,-30.6713,NA,NA
HDUhUDHlXi,4,33.877,33.2408,42.1308
hJaaM8umnl,4,30.2132,49.8275,27.0755
66IcbzLklR,2,-30.6713,NA,NA
yrgU9WZ4Nb,4,11.4208,11.6978,-1.6536
nT69e5kt3e,4,30.2132,49.8275,27.0755
DdmKa2HdEH,2,39.3822,NA,NA
wIu7aXDRoP,4,-29.6867,-26.7863,-29.2983
cpOdLGVtKi,4,6.6664,35.2506,4.1819
SxLnsjkFqY,4,-29.6867,-26.7863,-29.2983
JHmM05lKxI,4,6.901,6.0024,14.2067
iR7n4wgwes,4,-29.6867,-26.7863,-29.2983
Ry7zSRBmJT,4,-36.8738,-39.185,-0.0818
4zD29XwaSS,4,11.4208,11.6978,-1.6536
oAD2HjoQCw,4,-36.8738,-39.185,-0.0818
gXlV23EMGd,4,-36.8738,-39.185,-0.0818
3N9UYux8Fp,4,30.2132,49.8275,27.0755
7LyqQ0YjOX,4,6.6664,35.2506,4.1819
2CirEWX7MK,4,21.5363,19.1871,0.2407
yUw2uKcEAP,4,6.6664,35.2506,4.1819
fFnfdWGjaH,4,11.4208,11.6978,-1.6536
Ebbpmbzvkg,2,-30.6713,NA,NA
43T63mzel9,2,39.3822,NA,NA
4k1DKBdsMF,4,-36.8738,-39.185,-0.0818
VRJ9if2ZTh,4,21.5363,19.1871,0.2407
hIiMi2EyrJ,4,11.4208,11.6978,-1.6536
x71CoynE4G,4,-29.6867,-26.7863,-29.2983
ffo5TfZWRI,4,21.5363,19.1871,0.2407
lxKaeneMVg,2,22.0981,NA,NA
8usJO3Vjw0,4,33.877,33.2408,42.1308
ToroI2SJkA,2,22.0981,NA,NA
gqpHKr44UD,4,21.5363,19.1871,0.2407
C2uPzu1bxo,4,11.4208,11.6978,-1.6536
zlUOmRzdSa,2,39.3822,NA,NA
Z3ITwDPcKz,4,6.901,6.0024,14.2067
sCPZ1cD0ck,2,39.3822,NA,NA
inplRZuzXc,2,22.0981,NA,NA
zoZJJttIyI,2,39.3822,NA,NA
KrtFVCy9Ys,2,39.3822,NA,NA
eDqPVX6z1o,4,-29.6867,-26.7863,-29.2983
y1g5u4Z0Wz,4,21.5363,19.1871,0.2407
Ir4cXJtcJ9,4,21.5363,19.1871,0.2407
vv6znrJimN,4,33.877,33.2408,42.1308
TaiSbfzZLQ,4,30.2132,49.8275,27.0755
SJnH3px94i,4,-29.6867,-26.7863,-29.2983
pgNhWOxh5U,4,33.877,33.2408,42.1308
SOlkLLSmky,4,30.2132,49.8275,27.0755
RrImwiVo51,4,6.6664,35.2506,4.1819
Dqnc8BG0kd,2,-30.6713,NA,NA
UAD3AjMH8Y,4,21.5363,19.1871,0.2407
aO4Wz1vvVx,4,-29.6867,-26.7863,-29.2983
dWAdtV9u6l,4,-36.8738,-39.185,-0.0818
cx1GJO7CjN,2,39.3822,NA,NA
pmiECTKzOA,4,30.2132,49.8275,27.0755
JkKb3i3Pf4,4,33.877,33.2408,42.1308
gO1czs5mrS,4,6.6664,35.2506,4.1819
lB0bdMEQpE,4,-36.8738,-39.185,-0.0818
IjkVMqnz0k,4,6.6664,35.2506,4.1819
54NYl019XD,4,-29.6867,-26.7863,-29.2983
cgU7bXZs8Y,4,11.4208,11.6978,-1.6536
ZgJrV62d67,2,-30.6713,NA,NA
VuA7MHuxDH,4,21.5363,19.1871,0.2407
CljLzltdkv,4,6.6664,35.2506,4.1819
UE6yOBD0Lr,4,30.2132,49.8275,27.0755
7iqRPUkvrX,4,-36.8738,-39.185,-0.0818
njZS4dvVw9,2,22.0981,NA,NA
XJBKkUeHZk,4,-29.6867,-26.7863,-29.2983
RsI3Amsx7N,2,22.0981,NA,NA
7tyjiBLR6J,4,-29.6867,-26.7863,-29.2983
tX0SX25yg6,4,6.6664,35.2506,4.1819
drnLPbIZwW,2,22.0981,NA,NA
8O48UmM5od,4,33.877,33.2408,42.1308
H5za7QmRbM,4,33.877,33.2408,42.1308
1Auhxs8m2v,4,-29.6867,-26.7863,-29.2983
g25C0VhtmR,4,-36.8738,-39.185,-0.0818
ZhI4kHz0CA,4,11.4208,11.6978,-1.6536
